,coef,p,t,condition,model,feature
16,0.000296938175888771,0.5216284147332075,0.6408546564269246,voice_id,Rating_z_score ~ DH_avg_dur,DH_avg_dur
17,0.0031203694546978102,1.438101226051583e-18,8.807669595669521,voice_id,Rating_z_score ~ EH_avg_dur,EH_avg_dur
18,-0.0008010708764105482,1.9404410827739003e-11,-6.716379780069312,voice_id,Rating_z_score ~ EL_avg_dur,EL_avg_dur
19,0.0037068904547176624,8.88719271614769e-49,14.739548405965754,voice_id,Rating_z_score ~ ER_avg_dur,ER_avg_dur
20,-0.014087460927257376,2.376183824845291e-169,-28.15494657191882,voice_id,Rating_z_score ~ EY_avg_dur,EY_avg_dur
21,-0.010361311201293024,2.3910815283194743e-10,-6.338868084181708,voice_id,Rating_z_score ~ G_avg_dur,G_avg_dur
22,-0.0019676099732925554,1.940441082771612e-11,-6.716379780069484,voice_id,Rating_z_score ~ H_avg_dur,H_avg_dur
23,0.007358839481271251,3.231475123447238e-90,20.299482856283973,voice_id,Rating_z_score ~ HH_avg_dur,HH_avg_dur
24,-0.006381677929812523,4.076495442540646e-65,-17.136950440120145,voice_id,Rating_z_score ~ IH_avg_dur,IH_avg_dur
25,-0.00014490712617978843,0.6134955566565897,-0.5051022883622419,voice_id,Rating_z_score ~ IY_avg_dur,IY_avg_dur
26,-0.003336464897297227,3.282281508874556e-27,-10.82887179740684,voice_id,Rating_z_score ~ K_avg_dur,K_avg_dur
27,-0.0006282491503779568,0.018800723154875288,-2.3497534486356755,voice_id,Rating_z_score ~ L_avg_dur,L_avg_dur
28,0.0002958969971784005,0.38275905382994513,0.872853503869946,voice_id,Rating_z_score ~ M_avg_dur,M_avg_dur
29,0.006453617844422912,5.71003604817691e-85,19.677997765588636,voice_id,Rating_z_score ~ N_avg_dur,N_avg_dur
30,0.0042895736216789155,3.98614780232738e-42,13.649118382433812,voice_id,Rating_z_score ~ NG_avg_dur,NG_avg_dur
31,-0.0006614450464885454,0.023686002421144766,-2.262450729100506,voice_id,Rating_z_score ~ OW_avg_dur,OW_avg_dur
32,0.004997367119290915,3.3953364298685993e-25,10.391680355219707,voice_id,Rating_z_score ~ OY_avg_dur,OY_avg_dur
33,0.0015631782557313726,5.126222711462705e-06,4.561465893557242,voice_id,Rating_z_score ~ P_avg_dur,P_avg_dur
34,-0.002551572563115842,2.08791706558416e-21,-9.517244722423685,voice_id,Rating_z_score ~ R_avg_dur,R_avg_dur
35,0.007516344280228213,4.1119283637245337e-50,14.949150556859937,voice_id,Rating_z_score ~ T_avg_dur,T_avg_dur
36,-0.0032655949581237294,6.532755321652614e-09,-5.806385831601648,voice_id,Rating_z_score ~ TH_avg_dur,TH_avg_dur
37,0.001682087124430682,0.004624568077808423,2.832575494361838,voice_id,Rating_z_score ~ UH_avg_dur,UH_avg_dur
38,0.0037714613946431435,3.287899278762037e-15,7.889032568834838,voice_id,Rating_z_score ~ UW_avg_dur,UW_avg_dur
39,-0.008814425971932686,2.7594803006895912e-31,-11.664842887099294,voice_id,Rating_z_score ~ W_avg_dur,W_avg_dur
40,0.006347850162027202,9.38139150126515e-23,9.836827300738499,voice_id,Rating_z_score ~ Y_avg_dur,Y_avg_dur
41,-0.0008063557937215648,1.9404410827718938e-11,-6.716379780069464,voice_id,Rating_z_score ~ ZH_avg_dur,ZH_avg_dur
42,4.243986828314569e-05,0.9097925014429766,0.11330247904812946,voice_id,Rating_z_score ~ vowel_avg_dur,vowel_avg_dur
43,0.0031482552512878408,7.34404472158632e-151,26.509882953040886,voice_id,Rating_z_score ~ AA_sF1_mean,AA_sF1_mean
44,0.00017894179958390002,0.05236549653524934,1.9402945642959728,voice_id,Rating_z_score ~ AE_sF1_mean,AE_sF1_mean
45,0.0010099211171885607,2.9363677114227505e-30,11.459731727470528,voice_id,Rating_z_score ~ AH_sF1_mean,AH_sF1_mean
46,0.0005921392454391536,1.4057506581277704e-09,6.059207568222615,voice_id,Rating_z_score ~ AO_sF1_mean,AO_sF1_mean
47,0.003352144502393157,4.803985389767536e-130,24.540925016073434,voice_id,Rating_z_score ~ AX_sF1_mean,AX_sF1_mean
48,0.0010675860399815896,2.3451639362882993e-35,12.445744015476594,voice_id,Rating_z_score ~ EH_sF1_mean,EH_sF1_mean
49,0.00410856569739731,0.0,40.41010579324549,voice_id,Rating_z_score ~ IH_sF1_mean,IH_sF1_mean
50,0.006206811415208463,0.0,45.707008163878584,voice_id,Rating_z_score ~ IY_sF1_mean,IY_sF1_mean
51,-5.2515746636761364e-05,0.8997328751423299,-0.12600126069334047,voice_id,Rating_z_score ~ UH_sF1_mean,UH_sF1_mean
52,0.004205153991634216,5.275019901630923e-147,26.155202376187795,voice_id,Rating_z_score ~ UW_sF1_mean,UW_sF1_mean
53,0.0035808461362703096,1.8370111562941475e-164,27.728474541012556,voice_id,Rating_z_score ~ AA_sF1_min,AA_sF1_min
54,-0.00013174986494430673,0.25028171155565576,-1.1497167304052152,voice_id,Rating_z_score ~ AE_sF1_min,AE_sF1_min
55,0.0005388327821121028,6.108652283417451e-10,6.192279291469232,voice_id,Rating_z_score ~ AH_sF1_min,AH_sF1_min
56,0.00017346498156041665,0.09004600758524835,1.6952813541625276,voice_id,Rating_z_score ~ AO_sF1_min,AO_sF1_min
57,0.0036884557730029514,2.455666667980706e-196,30.414307945920775,voice_id,Rating_z_score ~ AX_sF1_min,AX_sF1_min
58,-2.2945226590533417e-05,0.7624593224437173,-0.30225918856656303,voice_id,Rating_z_score ~ EH_sF1_min,EH_sF1_min
59,0.0024962816478866488,1.178237594616557e-158,27.21415566288451,voice_id,Rating_z_score ~ IH_sF1_min,IH_sF1_min
60,0.004023942625395355,1.175453389696531e-144,25.937119661040743,voice_id,Rating_z_score ~ IY_sF1_min,IY_sF1_min
61,0.002546291760409573,6.68719525600374e-07,4.972692370656327,voice_id,Rating_z_score ~ UH_sF1_min,UH_sF1_min
62,0.0034002379081637295,1.0124170632907713e-93,20.704786196090847,voice_id,Rating_z_score ~ UW_sF1_min,UW_sF1_min
63,0.0008900236450151509,2.85192626595968e-33,12.051869667781475,voice_id,Rating_z_score ~ AA_sF1_max,AA_sF1_max
64,0.00016577910033530277,0.019079687899395563,2.3442631235555793,voice_id,Rating_z_score ~ AE_sF1_max,AE_sF1_max
65,0.0007533660801659215,1.937109890227256e-67,17.452318914909313,voice_id,Rating_z_score ~ AH_sF1_max,AH_sF1_max
66,0.0014641526455824634,7.608281817440691e-61,16.542289909694322,voice_id,Rating_z_score ~ AO_sF1_max,AO_sF1_max
67,0.002614847295900243,2.1081148405724566e-93,20.668248417087725,voice_id,Rating_z_score ~ AX_sF1_max,AX_sF1_max
68,0.0012755437815249124,4.5801207720308867e-66,17.266494280503572,voice_id,Rating_z_score ~ EH_sF1_max,EH_sF1_max
69,0.0016150092505661476,3.1679970722969923e-255,34.90410250785675,voice_id,Rating_z_score ~ IH_sF1_max,IH_sF1_max
70,0.003311302485300795,6.390896031020715e-250,34.51991789373166,voice_id,Rating_z_score ~ IY_sF1_max,IY_sF1_max
71,-0.0007905290685947954,0.02087623174926867,-2.310496974591987,voice_id,Rating_z_score ~ UH_sF1_max,UH_sF1_max
72,0.0008458184149415033,1.7389332792373423e-21,9.536370402931226,voice_id,Rating_z_score ~ UW_sF1_max,UW_sF1_max
