Filename,Label,seg_Start,seg_End,H1c_mean,H1c_means001,H1c_means002,H1c_means003,H2c_mean,H2c_means001,H2c_means002,H2c_means003,H4c_mean,H4c_means001,H4c_means002,H4c_means003,A1c_mean,A1c_means001,A1c_means002,A1c_means003,A2c_mean,A2c_means001,A2c_means002,A2c_means003,A3c_mean,A3c_means001,A3c_means002,A3c_means003,H2Kc_mean,H2Kc_means001,H2Kc_means002,H2Kc_means003,H1H2c_mean,H1H2c_means001,H1H2c_means002,H1H2c_means003,H2H4c_mean,H2H4c_means001,H2H4c_means002,H2H4c_means003,H1A1c_mean,H1A1c_means001,H1A1c_means002,H1A1c_means003,H1A2c_mean,H1A2c_means001,H1A2c_means002,H1A2c_means003,H1A3c_mean,H1A3c_means001,H1A3c_means002,H1A3c_means003,H42Kc_mean,H42Kc_means001,H42Kc_means002,H42Kc_means003,H2KH5Kc_mean,H2KH5Kc_means001,H2KH5Kc_means002,H2KH5Kc_means003,CPP_mean,CPP_means001,CPP_means002,CPP_means003,Energy_mean,Energy_means001,Energy_means002,Energy_means003,HNR05_mean,HNR05_means001,HNR05_means002,HNR05_means003,HNR15_mean,HNR15_means001,HNR15_means002,HNR15_means003,HNR25_mean,HNR25_means001,HNR25_means002,HNR25_means003,HNR35_mean,HNR35_means001,HNR35_means002,HNR35_means003,SHR_mean,SHR_means001,SHR_means002,SHR_means003,H1u_mean,H1u_means001,H1u_means002,H1u_means003,H2u_mean,H2u_means001,H2u_means002,H2u_means003,H4u_mean,H4u_means001,H4u_means002,H4u_means003,A1u_mean,A1u_means001,A1u_means002,A1u_means003,A2u_mean,A2u_means001,A2u_means002,A2u_means003,A3u_mean,A3u_means001,A3u_means002,A3u_means003,H2Ku_mean,H2Ku_means001,H2Ku_means002,H2Ku_means003,H5Ku_mean,H5Ku_means001,H5Ku_means002,H5Ku_means003,H1H2u_mean,H1H2u_means001,H1H2u_means002,H1H2u_means003,H2H4u_mean,H2H4u_means001,H2H4u_means002,H2H4u_means003,H1A1u_mean,H1A1u_means001,H1A1u_means002,H1A1u_means003,H1A2u_mean,H1A2u_means001,H1A2u_means002,H1A2u_means003,H1A3u_mean,H1A3u_means001,H1A3u_means002,H1A3u_means003,H42Ku_mean,H42Ku_means001,H42Ku_means002,H42Ku_means003,H2KH5Ku_mean,H2KH5Ku_means001,H2KH5Ku_means002,H2KH5Ku_means003,strF0_mean,strF0_means001,strF0_means002,strF0_means003,sF0_mean,sF0_means001,sF0_means002,sF0_means003,pF0_mean,pF0_means001,pF0_means002,pF0_means003,shrF0_mean,shrF0_means001,shrF0_means002,shrF0_means003,oF0_mean,oF0_means001,oF0_means002,oF0_means003,sF1_mean,sF1_means001,sF1_means002,sF1_means003,sF2_mean,sF2_means001,sF2_means002,sF2_means003,sF3_mean,sF3_means001,sF3_means002,sF3_means003,sF4_mean,sF4_means001,sF4_means002,sF4_means003,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF4_mean,pF4_means001,pF4_means002,pF4_means003,oF1_mean,oF1_means001,oF1_means002,oF1_means003,oF2_mean,oF2_means001,oF2_means002,oF2_means003,oF3_mean,oF3_means001,oF3_means002,oF3_means003,oF4_mean,oF4_means001,oF4_means002,oF4_means003,sB1_mean,sB1_means001,sB1_means002,sB1_means003,sB2_mean,sB2_means001,sB2_means002,sB2_means003,sB3_mean,sB3_means001,sB3_means002,sB3_means003,sB4_mean,sB4_means001,sB4_means002,sB4_means003,pB1_mean,pB1_means001,pB1_means002,pB1_means003,pB2_mean,pB2_means001,pB2_means002,pB2_means003,pB3_mean,pB3_means001,pB3_means002,pB3_means003,pB4_mean,pB4_means001,pB4_means002,pB4_means003,oB1_mean,oB1_means001,oB1_means002,oB1_means003,oB2_mean,oB2_means001,oB2_means002,oB2_means003,oB3_mean,oB3_means001,oB3_means002,oB3_means003,oB4_mean,oB4_means001,oB4_means002,oB4_means003,epoch_mean,epoch_means001,epoch_means002,epoch_means003,soe_mean,soe_means001,soe_means002,soe_means003,
likeavirgin_journey.mat,N,942.291,1000.000,7.723,8.349,7.420,7.353,7.125,8.354,6.097,6.795,7.903,-0.502,11.624,13.309,-7.237,-14.391,-5.981,-0.928,3.495,-1.766,6.679,6.058,4.772,3.905,6.845,3.787,-3.783,-11.078,-1.223,1.510,0.599,-0.005,1.323,0.558,-0.779,8.856,-5.527,-6.514,14.960,22.740,13.400,8.281,4.228,10.116,0.741,1.295,2.952,4.444,0.575,3.566,11.686,10.576,12.846,11.799,15.501,7.516,20.437,19.294,24.128,23.640,22.889,25.781,0.682,0.850,0.579,0.600,30.351,32.967,29.532,28.363,31.102,31.068,30.659,31.529,32.343,32.932,31.089,32.875,32.549,32.525,30.826,34.175,0.528,0.662,0.464,0.444,9.090,9.277,8.979,9.001,14.634,12.966,14.850,16.185,7.963,7.400,7.877,8.637,9.585,5.917,9.346,13.615,2.479,1.873,3.629,2.033,2.911,2.596,3.276,2.925,-5.550,-4.816,-7.149,-4.821,-19.284,-18.594,-21.660,-17.784,-5.544,-3.689,-5.871,-7.184,6.671,5.566,6.973,7.547,-0.495,3.361,-0.367,-4.614,6.611,7.404,5.350,6.967,6.178,6.681,5.703,6.076,13.513,12.216,15.026,13.458,13.927,13.768,13.815,14.226,119.534,120.519,118.851,119.131,120.265,121.518,119.777,119.412,NaN,NaN,NaN,NaN,133.757,122.527,151.057,127.032,NaN,NaN,NaN,NaN,297.866,325.944,284.027,281.173,2137.078,2092.318,2164.017,2159.863,2684.429,2780.333,2683.743,2584.772,3744.795,3690.972,3666.428,3873.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,155.708,240.995,119.685,99.769,257.688,242.609,185.295,341.755,140.861,142.481,142.464,137.516,138.048,79.840,89.029,245.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.143,0.100,0.100,0.071,0.064,0.071,0.079,
likeavirgin_journey.mat,DH,1000.000,1040.000,6.044,7.018,6.123,4.999,6.280,6.800,6.376,5.659,13.186,14.025,13.625,11.920,2.421,1.701,3.274,2.327,3.157,4.543,4.328,0.622,1.162,1.591,-0.172,1.931,1.259,0.786,0.268,2.590,-0.236,0.217,-0.253,-0.660,-6.907,-7.225,-7.249,-6.261,3.622,5.316,2.849,2.672,2.887,2.474,1.795,4.377,4.881,5.426,6.295,3.068,11.928,13.240,13.357,9.330,18.840,16.496,17.293,22.592,24.282,26.801,25.669,20.436,0.583,0.590,0.520,0.637,32.691,34.040,36.785,27.444,37.773,38.989,42.102,32.412,37.473,39.465,41.014,32.090,38.184,40.239,41.580,32.863,0.298,0.334,0.302,0.259,7.847,8.769,7.952,6.831,16.747,16.963,17.049,16.239,7.413,8.598,7.591,6.044,16.148,15.849,16.868,15.759,-1.040,0.214,-0.701,-2.665,0.794,1.858,1.183,-0.686,-7.377,-4.962,-6.917,-10.265,-17.581,-15.710,-17.024,-20.002,-8.900,-8.195,-9.096,-9.408,9.335,8.365,9.458,10.195,-8.301,-7.080,-8.916,-8.928,8.887,8.554,8.653,9.496,7.053,6.911,6.769,7.517,14.789,13.560,14.508,16.309,10.803,11.845,10.615,9.940,117.140,119.024,116.698,115.728,118.616,119.257,118.493,118.106,NaN,NaN,NaN,NaN,235.159,237.873,235.613,232.193,NaN,NaN,NaN,NaN,269.443,269.965,262.340,275.567,1976.661,2163.843,2182.887,1593.067,2532.990,2541.589,2508.120,2547.673,4066.752,3966.895,4025.884,4214.860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.378,63.829,58.843,102.646,420.139,386.658,605.462,327.274,134.048,135.800,144.023,120.500,307.920,184.785,289.199,453.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.122,0.143,0.133,0.143,0.069,0.077,0.069,0.060,
likeavirgin_journey.mat,IH,1040.000,1130.000,5.677,5.281,6.231,5.560,8.788,8.371,9.706,8.343,3.283,6.149,2.321,1.318,-0.501,-4.525,1.821,1.293,3.991,0.871,5.943,5.240,14.802,12.181,16.182,16.082,8.225,6.298,9.715,8.648,-3.111,-3.089,-3.475,-2.783,5.505,2.221,7.385,7.025,6.178,9.806,4.410,4.267,1.686,4.411,0.287,0.320,-9.125,-6.900,-9.951,-10.522,-4.942,-0.149,-7.394,-7.330,20.630,24.413,21.153,16.319,24.535,19.673,27.373,26.743,3.342,2.127,4.757,3.202,29.599,19.606,35.634,33.872,31.981,23.170,37.745,35.308,30.200,23.042,35.356,32.452,28.900,23.374,33.505,30.029,0.273,0.373,0.220,0.224,6.444,6.357,6.843,6.163,12.445,13.904,12.418,11.008,20.935,13.453,25.013,24.537,21.325,14.605,25.010,24.534,12.252,6.308,15.626,14.987,11.533,6.208,14.085,14.421,-1.690,-7.508,1.624,0.904,-12.404,-18.115,-11.439,-7.671,-6.000,-7.547,-5.575,-4.845,-8.490,0.452,-12.595,-13.529,-14.881,-8.248,-18.167,-18.370,-5.808,0.050,-8.782,-8.824,-5.089,0.150,-7.241,-8.258,22.624,20.960,23.389,23.633,11.160,10.206,12.360,10.967,117.018,117.237,117.374,116.450,115.862,117.075,117.252,113.339,NaN,NaN,NaN,NaN,216.245,176.929,236.992,236.141,NaN,NaN,NaN,NaN,453.693,427.628,469.226,465.087,1674.375,1659.378,1691.090,1673.458,2631.532,2621.832,2647.561,2625.355,4216.168,4211.582,4213.009,4230.853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.771,92.196,28.973,44.611,80.585,70.514,91.471,79.809,88.901,69.333,91.923,105.042,362.202,205.745,351.782,531.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.121,0.097,0.129,0.129,0.026,0.034,0.018,0.028,
likeavirgin_journey.mat,S,1130.000,1240.000,-6.964,0.952,-9.846,-12.166,-8.032,-0.847,-8.761,-14.587,-13.913,-8.211,-14.226,-19.178,-22.055,-9.638,-23.090,-33.487,-11.411,-5.663,-12.013,-16.498,1.876,2.360,-0.463,3.638,-6.246,-3.723,-8.524,-6.647,1.067,1.799,-1.084,2.421,5.882,7.364,5.464,4.591,15.091,10.590,13.245,21.321,4.446,6.615,2.168,4.332,-8.840,-1.408,-9.383,-15.804,-7.668,-4.488,-5.702,-12.531,-2.442,0.132,-2.294,-5.200,15.410,16.714,15.303,14.203,1.784,1.805,2.453,1.138,25.182,21.068,27.517,27.173,30.150,25.579,32.518,32.573,29.093,25.036,31.272,31.171,27.551,24.083,29.458,29.270,0.297,0.247,0.324,0.314,-6.143,1.520,-8.866,-11.230,-4.660,1.647,-5.023,-10.661,0.160,12.585,-1.874,-10.362,-1.173,13.551,-3.241,-14.002,-4.630,3.900,-6.536,-11.343,-3.038,-0.135,-6.828,-2.374,-17.134,-12.371,-20.121,-19.140,-3.804,-3.854,-6.230,-1.447,-1.483,-0.127,-3.843,-0.569,-4.820,-10.937,-3.149,-0.299,-4.970,-12.031,-5.625,2.772,-1.513,-2.380,-2.330,0.113,-3.105,1.655,-2.038,-8.856,17.294,24.955,18.247,8.778,-11.169,-3.614,-13.232,-16.867,109.871,110.234,110.657,108.751,0.000,0.000,0.000,0.000,NaN,NaN,NaN,NaN,198.315,238.864,193.552,164.353,NaN,NaN,NaN,NaN,401.793,456.710,350.419,397.754,1701.700,1707.155,1726.573,1674.268,2664.327,2684.219,2706.076,2603.934,3600.356,3604.249,3603.370,3591.905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,227.748,45.030,397.148,244.099,246.180,88.357,191.843,451.936,226.212,182.276,258.060,236.050,488.207,404.500,579.003,477.753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.105,0.108,0.079,0.014,0.025,0.008,0.008,
likeavirgin_journey.mat,JH,1366.154,1440.000,-4.673,-5.533,-5.181,-3.701,-5.773,-4.403,-6.857,-5.667,-9.947,-13.816,-15.000,-2.796,-28.721,-42.934,-32.329,-16.588,2.774,-19.736,4.655,14.833,3.286,-21.223,7.084,14.851,3.867,-23.615,6.501,18.226,1.100,-1.130,1.676,1.966,4.174,9.413,8.143,-2.870,24.049,37.401,27.148,12.887,-7.447,14.203,-9.835,-18.534,-7.959,15.691,-12.264,-18.551,-13.814,9.799,-21.500,-21.022,11.866,-11.468,12.081,25.877,14.293,14.548,13.717,14.587,0.630,0.501,0.775,0.628,22.307,24.608,23.984,18.507,24.367,26.765,24.493,21.873,20.604,24.797,20.048,16.927,17.956,22.113,16.451,15.171,0.337,0.281,0.471,0.250,-3.707,-5.451,-4.526,-1.894,-3.679,-4.070,-4.657,-2.592,-9.217,-12.376,-11.725,-5.032,-8.376,-10.914,-11.308,-4.061,5.898,0.996,7.473,7.465,5.595,2.070,9.375,4.315,-2.252,-11.649,-1.318,2.606,-7.999,-12.147,-5.581,-7.651,-0.027,-1.381,0.131,0.699,5.538,8.306,7.068,2.440,4.670,5.464,6.782,2.167,-9.604,-6.447,-11.999,-9.358,-9.302,-7.521,-13.902,-6.208,-6.965,-0.728,-10.407,-7.638,5.240,5.240,2.261,7.642,92.811,86.620,84.966,106.464,0.000,0.000,0.000,0.000,NaN,NaN,NaN,NaN,132.915,150.282,143.988,105.179,NaN,NaN,NaN,NaN,544.988,1024.571,260.419,322.035,2294.555,2367.100,2319.939,2199.728,2946.823,2909.530,3040.155,2904.252,3758.956,3577.444,3742.889,3955.261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,852.761,943.222,1227.911,407.911,289.093,348.625,317.056,201.068,493.681,541.012,436.292,502.247,352.119,344.314,283.966,427.236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.077,0.080,0.115,0.021,0.014,0.012,0.031,
likeavirgin_journey.mat,ER,1440.000,1593.837,2.113,3.471,1.655,1.202,4.450,3.134,5.768,4.441,-5.038,-4.996,-4.756,-5.367,-12.365,-12.155,-11.592,-13.342,3.903,4.246,5.383,2.116,3.592,1.413,3.858,5.544,3.119,3.965,4.749,0.606,-2.337,0.337,-4.114,-3.239,9.488,8.129,10.524,9.808,14.478,15.626,13.246,14.544,-1.790,-0.775,-3.728,-0.914,-1.479,2.057,-2.204,-4.341,-8.157,-8.961,-9.505,-5.973,23.872,23.959,25.581,22.018,22.820,18.060,23.800,26.628,1.033,1.172,1.108,0.822,36.520,22.907,41.109,45.640,34.232,23.145,37.297,42.311,31.478,20.097,34.105,40.294,32.184,21.546,34.246,40.802,0.112,0.296,0.038,0.000,2.610,4.050,2.116,1.653,6.616,5.709,7.752,6.376,8.175,9.653,7.971,6.878,11.220,10.386,12.461,10.830,14.312,11.287,17.378,14.332,-7.175,-4.490,-9.510,-7.510,-6.208,1.381,-8.495,-11.583,-20.752,-19.994,-20.832,-21.412,-4.006,-1.660,-5.636,-4.722,-1.559,-3.944,-0.219,-0.502,-8.610,-6.336,-10.345,-9.177,-11.702,-7.237,-15.261,-12.678,9.785,8.539,11.626,9.163,14.384,8.272,16.466,18.460,14.543,20.611,13.874,9.099,109.214,109.037,109.387,109.200,87.145,43.278,109.075,109.481,NaN,NaN,NaN,NaN,112.524,118.706,109.290,109.487,NaN,NaN,NaN,NaN,492.695,474.496,499.923,504.107,1688.876,1817.667,1584.482,1664.440,3351.107,3137.508,3545.061,3369.331,4270.530,4367.791,4426.909,4017.972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,166.997,110.943,170.055,220.215,146.802,170.303,101.581,167.184,438.503,425.065,453.308,434.021,356.450,337.086,401.158,335.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.110,0.115,0.113,0.096,0.028,0.038,0.021,0.026,
likeavirgin_journey.mat,N,1593.837,1630.000,3.051,2.746,3.083,3.326,6.186,5.304,6.330,6.940,-5.933,-8.933,-5.994,-2.868,-11.833,-13.670,-11.331,-10.451,-3.017,0.618,-1.966,-7.598,-5.338,-4.045,-7.177,-4.972,-1.070,-1.321,-0.964,-0.930,-3.135,-2.558,-3.247,-3.615,12.119,14.237,12.324,9.808,14.884,16.416,14.415,13.777,6.068,2.128,5.049,10.924,8.389,6.791,10.261,8.298,-4.863,-7.612,-5.030,-1.938,15.638,17.953,14.513,14.306,23.824,26.029,22.836,22.507,0.471,0.571,0.438,0.401,36.014,37.366,33.917,36.605,35.785,35.102,33.553,38.511,32.701,32.646,30.500,34.746,34.309,34.102,32.668,36.002,0.616,0.209,0.829,0.845,3.697,3.304,3.750,4.041,9.080,7.759,9.325,10.184,9.832,8.529,10.153,10.847,9.890,9.126,10.062,10.496,4.765,9.101,5.229,0.009,-7.977,-11.238,-8.930,-3.876,-9.774,-9.952,-9.573,-9.823,-16.708,-19.273,-15.477,-15.236,-5.384,-4.455,-5.576,-6.143,-0.752,-0.769,-0.828,-0.663,-6.193,-5.822,-6.312,-6.455,-1.068,-5.797,-1.480,4.033,11.674,14.542,12.680,7.917,19.606,18.481,19.726,20.670,8.695,11.698,8.607,5.765,107.266,106.901,106.466,108.351,108.782,108.421,108.628,109.257,NaN,NaN,NaN,NaN,108.122,107.622,108.144,108.562,NaN,NaN,NaN,NaN,394.455,403.927,392.339,386.569,1640.658,1734.753,1579.700,1601.911,2375.841,2618.505,2253.740,2240.049,3929.939,3922.273,3907.201,3958.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167.956,163.463,166.754,173.180,283.079,172.064,263.437,411.088,483.069,892.853,366.122,195.543,167.226,161.959,184.457,156.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.154,0.077,0.077,0.032,0.030,0.035,0.035,
likeavirgin_journey.mat,IY,1630.000,1760.000,3.417,3.053,3.368,3.825,5.895,5.305,5.859,6.518,-7.120,-8.954,-9.084,-3.399,-11.952,-13.666,-11.528,-10.663,1.063,-0.813,2.811,1.216,5.591,-2.625,7.025,12.410,1.375,0.553,2.349,1.297,-2.478,-2.251,-2.491,-2.693,13.015,14.258,14.943,9.917,15.369,16.720,14.896,14.488,2.354,3.866,0.557,2.609,-2.174,5.678,-3.657,-8.585,-8.494,-9.506,-11.433,-4.696,18.235,17.341,18.540,18.829,25.608,25.208,28.025,23.450,0.518,0.562,0.577,0.407,34.035,33.596,40.674,27.374,38.719,37.232,44.912,33.661,36.380,33.517,43.633,31.668,33.922,32.555,39.709,29.155,0.316,0.162,0.175,0.623,4.079,3.681,3.989,4.561,8.893,8.114,8.636,9.917,9.596,8.639,10.211,9.948,9.312,8.315,10.208,9.431,4.575,5.021,5.241,3.503,1.293,1.764,2.442,-0.288,-0.172,4.005,-4.493,0.058,-16.860,-16.789,-16.191,-17.532,-4.814,-4.433,-4.647,-5.356,-0.703,-0.526,-1.575,-0.031,-5.233,-4.634,-6.219,-4.870,-0.495,-1.340,-1.252,1.058,2.786,1.918,1.548,4.849,9.768,4.635,14.704,9.890,15.559,17.181,14.330,15.243,106.955,109.339,108.024,103.526,107.993,109.167,107.702,106.439,NaN,NaN,NaN,NaN,116.734,109.561,107.778,132.664,NaN,NaN,NaN,NaN,400.079,433.880,416.126,350.408,2110.128,2044.369,2246.809,2040.675,3161.876,2648.241,3343.045,3495.064,4134.471,4060.607,4129.537,4213.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,199.783,227.313,178.624,193.199,242.957,254.493,270.551,203.525,477.504,680.820,513.067,239.927,150.664,160.682,121.543,169.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.114,0.111,0.091,0.031,0.027,0.031,0.034,
manenough_likeandfollow.mat,P,5.066,91.611,-12.155,-12.155,-3.090,-14.967,-15.531,-15.531,-5.436,-18.638,-15.453,-15.453,-10.620,-17.046,-30.896,-30.896,-32.319,-30.523,-27.670,-27.670,-25.836,-28.239,-21.038,-21.038,-18.728,-21.832,-15.629,-15.629,-12.645,-16.637,3.376,3.376,2.346,3.671,-0.078,-0.078,5.184,-1.592,18.742,18.742,29.229,15.556,15.515,15.515,22.746,13.272,8.884,8.884,15.638,6.865,0.176,0.176,2.025,-0.409,19.733,19.733,20.438,19.427,13.869,13.869,13.869,13.869,0.029,0.029,0.054,0.021,24.878,24.878,24.878,24.878,33.536,33.536,33.536,33.536,37.087,37.087,37.087,37.087,40.117,40.117,40.117,40.117,0.062,0.000,0.059,0.133,-10.506,-10.506,-2.866,-12.888,-10.727,-10.727,-4.485,-12.663,-16.363,-16.363,-6.336,-19.466,-13.286,-13.286,-12.156,-13.654,-22.421,-22.421,-17.737,-23.866,-27.610,-27.610,-21.635,-29.453,-29.871,-29.871,-22.586,-32.089,-35.362,-35.362,-33.083,-36.065,0.221,0.221,1.620,-0.225,5.636,5.636,1.850,6.803,2.779,2.779,9.290,0.766,11.915,11.915,14.872,10.978,17.104,17.104,18.770,16.565,13.507,13.507,16.250,12.623,5.012,5.012,5.012,5.012,89.351,61.255,55.768,150.066,12.584,0.000,0.000,33.556,NaN,NaN,NaN,NaN,151.354,156.976,178.697,124.329,NaN,NaN,NaN,NaN,282.466,224.102,330.632,279.378,1344.119,1195.793,1430.051,1373.856,2258.938,2157.873,2304.948,2296.447,3827.662,3778.962,3819.593,3870.500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,336.171,304.685,512.914,192.222,521.036,320.986,728.319,453.397,619.795,531.048,578.225,720.361,420.982,474.727,345.563,450.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.080,0.100,0.067,0.067,0.003,0.004,0.003,0.004,
manenough_likeandfollow.mat,L,91.611,120.000,3.039,-5.673,4.087,10.745,-5.241,-13.578,-5.307,3.086,-4.091,-8.080,-3.954,-0.228,-12.181,-16.451,-12.455,-7.636,-18.953,-22.487,-19.654,-14.733,-16.962,-19.516,-17.643,-13.719,-12.704,-15.162,-13.222,-9.669,8.280,7.904,9.393,7.659,-1.150,-5.498,-1.353,3.314,15.220,10.778,16.542,18.382,21.993,16.814,23.741,25.479,20.001,13.842,21.729,24.464,8.613,7.082,9.269,9.442,22.485,24.786,23.078,19.689,16.028,14.611,16.254,17.231,0.926,0.230,0.763,1.782,15.044,18.757,14.081,12.271,29.456,30.619,28.584,29.145,32.391,35.233,31.874,30.077,36.635,38.924,36.402,34.595,0.000,0.000,0.000,0.000,5.788,-1.681,6.660,12.425,2.157,-9.205,2.824,12.789,-11.588,-19.743,-10.934,-4.055,2.538,-4.825,2.739,9.719,-17.230,-22.317,-17.437,-11.929,-21.844,-30.226,-22.293,-13.009,-25.718,-34.291,-26.644,-16.185,-35.189,-39.947,-36.300,-29.358,3.632,7.524,3.835,-0.364,13.745,10.538,13.758,16.844,3.250,3.143,3.921,2.706,23.019,20.636,24.097,24.354,27.632,28.544,28.952,25.434,14.130,14.548,15.711,12.130,6.007,2.640,5.713,9.648,140.142,144.206,140.441,135.747,137.287,140.435,137.257,134.175,NaN,NaN,NaN,NaN,144.166,152.593,141.871,137.886,NaN,NaN,NaN,NaN,331.029,326.045,342.781,325.069,1728.634,1557.081,1726.403,1901.010,2277.613,2265.978,2283.959,2281.589,3987.318,4068.835,3956.489,3938.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.042,96.506,51.550,36.963,268.609,283.379,214.383,304.739,301.140,465.989,238.394,195.720,322.633,478.337,311.853,183.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.138,0.200,0.091,0.100,0.014,0.005,0.019,0.026,
