,accuracy,n_features,kind,feature_name
496,0.7586053666039994,1,cluster_1,AA_sF2_max
497,0.8345240129892326,1,cluster_2,AA_sF2_max
498,0.9231584344556486,1,cluster_3,AA_sF2_max
499,0.8935566569817125,1,cluster_4,AA_sF2_max
500,0.834626559562468,1,cluster_0,AE_sF2_max
501,0.8340796445052128,1,cluster_1,AE_sF2_max
502,0.9099299265082892,1,cluster_2,AE_sF2_max
503,0.9234660741753546,1,cluster_3,AE_sF2_max
504,0.9397026149376175,1,cluster_4,AE_sF2_max
505,0.9704324047171423,1,cluster_0,AH_sF2_max
506,0.8944453939497522,1,cluster_1,AH_sF2_max
507,0.9847547427790121,1,cluster_2,AH_sF2_max
508,0.9381644163390873,1,cluster_3,AH_sF2_max
509,0.9545035036745856,1,cluster_4,AH_sF2_max
510,0.8180823790804991,1,cluster_0,AO_sF2_max
511,0.7435310203384037,1,cluster_1,AO_sF2_max
512,0.8490172620064946,1,cluster_2,AO_sF2_max
513,0.8780721244231755,1,cluster_3,AO_sF2_max
514,0.9083575457186805,1,cluster_4,AO_sF2_max
515,0.8185267475645189,1,cluster_0,AX_sF2_max
516,0.7587079131772346,1,cluster_1,AX_sF2_max
517,0.8484019825670825,1,cluster_2,AX_sF2_max
518,0.8769099299265083,1,cluster_3,AX_sF2_max
519,0.8782088531874893,1,cluster_4,AX_sF2_max
520,0.8943428473765168,1,cluster_0,EH_sF2_max
521,0.771936421124594,1,cluster_1,EH_sF2_max
522,0.880088873696804,1,cluster_2,EH_sF2_max
523,0.8773542984105281,1,cluster_3,EH_sF2_max
524,0.9233635276021193,1,cluster_4,EH_sF2_max
525,0.9694069389847889,1,cluster_0,IH_sF2_max
526,0.9546060502478209,1,cluster_1,IH_sF2_max
527,0.9707058622457699,1,cluster_2,IH_sF2_max
528,0.953170398222526,1,cluster_3,IH_sF2_max
529,1.0,1,cluster_4,IH_sF2_max
530,0.9240471714236883,1,cluster_0,IY_sF2_max
531,0.8784823107161169,1,cluster_1,IY_sF2_max
532,0.9251751837292771,1,cluster_2,IY_sF2_max
533,0.9389164245428132,1,cluster_3,IY_sF2_max
534,0.9092121004956417,1,cluster_4,IY_sF2_max
535,0.8041018629294138,1,cluster_0,UH_sF2_max
536,0.743018287472227,1,cluster_1,UH_sF2_max
537,0.8037258588275509,1,cluster_2,UH_sF2_max
538,0.8468637839685523,1,cluster_3,UH_sF2_max
539,0.8780721244231755,1,cluster_4,UH_sF2_max
540,0.8641257904631687,1,cluster_0,UW_sF2_max
541,0.7571355323876261,1,cluster_1,UW_sF2_max
542,0.9095197402153478,1,cluster_2,UW_sF2_max
543,0.8617672192787558,1,cluster_3,UW_sF2_max
544,0.9244231755255512,1,cluster_4,UW_sF2_max
545,0.8190736626217741,1,cluster_0,AA_sF3_mean
546,0.7586053666039994,1,cluster_1,AA_sF3_mean
547,0.8345240129892326,1,cluster_2,AA_sF3_mean
548,0.9231584344556486,1,cluster_3,AA_sF3_mean
549,0.8935566569817125,1,cluster_4,AA_sF3_mean
550,0.834626559562468,1,cluster_0,AE_sF3_mean
551,0.8340796445052128,1,cluster_1,AE_sF3_mean
552,0.9099299265082892,1,cluster_2,AE_sF3_mean
553,0.9234660741753546,1,cluster_3,AE_sF3_mean
554,0.9397026149376175,1,cluster_4,AE_sF3_mean
555,0.9704324047171423,1,cluster_0,AH_sF3_mean
556,0.8944453939497522,1,cluster_1,AH_sF3_mean
557,0.9847547427790121,1,cluster_2,AH_sF3_mean
558,0.9381644163390873,1,cluster_3,AH_sF3_mean
559,0.9545035036745856,1,cluster_4,AH_sF3_mean
560,0.8180823790804991,1,cluster_0,AO_sF3_mean
561,0.7435310203384037,1,cluster_1,AO_sF3_mean
562,0.8490172620064946,1,cluster_2,AO_sF3_mean
563,0.8780721244231755,1,cluster_3,AO_sF3_mean
564,0.9083575457186805,1,cluster_4,AO_sF3_mean
565,0.8185267475645189,1,cluster_0,AX_sF3_mean
566,0.7587079131772346,1,cluster_1,AX_sF3_mean
567,0.8484019825670825,1,cluster_2,AX_sF3_mean
568,0.8769099299265083,1,cluster_3,AX_sF3_mean
569,0.8782088531874893,1,cluster_4,AX_sF3_mean
570,0.8943428473765168,1,cluster_0,EH_sF3_mean
571,0.771936421124594,1,cluster_1,EH_sF3_mean
572,0.880088873696804,1,cluster_2,EH_sF3_mean
573,0.8773542984105281,1,cluster_3,EH_sF3_mean
574,0.9233635276021193,1,cluster_4,EH_sF3_mean
575,0.9694069389847889,1,cluster_0,IH_sF3_mean
576,0.9546060502478209,1,cluster_1,IH_sF3_mean
577,0.9707058622457699,1,cluster_2,IH_sF3_mean
578,0.953170398222526,1,cluster_3,IH_sF3_mean
579,1.0,1,cluster_4,IH_sF3_mean
580,0.9240471714236883,1,cluster_0,IY_sF3_mean
581,0.8784823107161169,1,cluster_1,IY_sF3_mean
582,0.9251751837292771,1,cluster_2,IY_sF3_mean
583,0.9389164245428132,1,cluster_3,IY_sF3_mean
584,0.9092121004956417,1,cluster_4,IY_sF3_mean
585,0.8041018629294138,1,cluster_0,UH_sF3_mean
586,0.743018287472227,1,cluster_1,UH_sF3_mean
587,0.8037258588275509,1,cluster_2,UH_sF3_mean
588,0.8468637839685523,1,cluster_3,UH_sF3_mean
589,0.8780721244231755,1,cluster_4,UH_sF3_mean
590,0.8641257904631687,1,cluster_0,UW_sF3_mean
591,0.7571355323876261,1,cluster_1,UW_sF3_mean
592,0.9095197402153478,1,cluster_2,UW_sF3_mean
593,0.8617672192787558,1,cluster_3,UW_sF3_mean
594,0.9244231755255512,1,cluster_4,UW_sF3_mean
595,0.8190736626217741,1,cluster_0,AA_sF3_min
596,0.7586053666039994,1,cluster_1,AA_sF3_min
597,0.8345240129892326,1,cluster_2,AA_sF3_min
598,0.9231584344556486,1,cluster_3,AA_sF3_min
599,0.8935566569817125,1,cluster_4,AA_sF3_min
600,0.834626559562468,1,cluster_0,AE_sF3_min
601,0.8340796445052128,1,cluster_1,AE_sF3_min
602,0.9099299265082892,1,cluster_2,AE_sF3_min
603,0.9234660741753546,1,cluster_3,AE_sF3_min
604,0.9397026149376175,1,cluster_4,AE_sF3_min
605,0.9704324047171423,1,cluster_0,AH_sF3_min
606,0.8944453939497522,1,cluster_1,AH_sF3_min
607,0.9847547427790121,1,cluster_2,AH_sF3_min
608,0.9381644163390873,1,cluster_3,AH_sF3_min
609,0.9545035036745856,1,cluster_4,AH_sF3_min
610,0.8180823790804991,1,cluster_0,AO_sF3_min
611,0.7435310203384037,1,cluster_1,AO_sF3_min
612,0.8490172620064946,1,cluster_2,AO_sF3_min
613,0.8780721244231755,1,cluster_3,AO_sF3_min
614,0.9083575457186805,1,cluster_4,AO_sF3_min
615,0.8185267475645189,1,cluster_0,AX_sF3_min
616,0.7587079131772346,1,cluster_1,AX_sF3_min
617,0.8484019825670825,1,cluster_2,AX_sF3_min
618,0.8769099299265083,1,cluster_3,AX_sF3_min
619,0.8782088531874893,1,cluster_4,AX_sF3_min
620,0.8943428473765168,1,cluster_0,EH_sF3_min
621,0.771936421124594,1,cluster_1,EH_sF3_min
622,0.880088873696804,1,cluster_2,EH_sF3_min
623,0.8773542984105281,1,cluster_3,EH_sF3_min
624,0.9233635276021193,1,cluster_4,EH_sF3_min
625,0.9694069389847889,1,cluster_0,IH_sF3_min
626,0.9546060502478209,1,cluster_1,IH_sF3_min
627,0.9707058622457699,1,cluster_2,IH_sF3_min
628,0.953170398222526,1,cluster_3,IH_sF3_min
629,1.0,1,cluster_4,IH_sF3_min
630,0.9240471714236883,1,cluster_0,IY_sF3_min
631,0.8784823107161169,1,cluster_1,IY_sF3_min
632,0.9251751837292771,1,cluster_2,IY_sF3_min
633,0.9389164245428132,1,cluster_3,IY_sF3_min
634,0.9092121004956417,1,cluster_4,IY_sF3_min
635,0.8041018629294138,1,cluster_0,UH_sF3_min
636,0.743018287472227,1,cluster_1,UH_sF3_min
637,0.8037258588275509,1,cluster_2,UH_sF3_min
638,0.8468637839685523,1,cluster_3,UH_sF3_min
639,0.8780721244231755,1,cluster_4,UH_sF3_min
640,0.8641257904631687,1,cluster_0,UW_sF3_min
641,0.7571355323876261,1,cluster_1,UW_sF3_min
642,0.9095197402153478,1,cluster_2,UW_sF3_min
643,0.8617672192787558,1,cluster_3,UW_sF3_min
644,0.9244231755255512,1,cluster_4,UW_sF3_min
645,0.8190736626217741,1,cluster_0,AA_sF3_max
646,0.7586053666039994,1,cluster_1,AA_sF3_max
647,0.8345240129892326,1,cluster_2,AA_sF3_max
648,0.9231584344556486,1,cluster_3,AA_sF3_max
649,0.8935566569817125,1,cluster_4,AA_sF3_max
650,0.834626559562468,1,cluster_0,AE_sF3_max
651,0.8340796445052128,1,cluster_1,AE_sF3_max
652,0.9099299265082892,1,cluster_2,AE_sF3_max
653,0.9234660741753546,1,cluster_3,AE_sF3_max
654,0.9397026149376175,1,cluster_4,AE_sF3_max
655,0.9704324047171423,1,cluster_0,AH_sF3_max
656,0.8944453939497522,1,cluster_1,AH_sF3_max
657,0.9847547427790121,1,cluster_2,AH_sF3_max
658,0.9381644163390873,1,cluster_3,AH_sF3_max
659,0.9545035036745856,1,cluster_4,AH_sF3_max
660,0.8180823790804991,1,cluster_0,AO_sF3_max
661,0.7435310203384037,1,cluster_1,AO_sF3_max
662,0.8490172620064946,1,cluster_2,AO_sF3_max
663,0.8780721244231755,1,cluster_3,AO_sF3_max
664,0.9083575457186805,1,cluster_4,AO_sF3_max
665,0.8185267475645189,1,cluster_0,AX_sF3_max
666,0.7587079131772346,1,cluster_1,AX_sF3_max
667,0.8484019825670825,1,cluster_2,AX_sF3_max
668,0.8769099299265083,1,cluster_3,AX_sF3_max
669,0.8782088531874893,1,cluster_4,AX_sF3_max
670,0.8943428473765168,1,cluster_0,EH_sF3_max
671,0.771936421124594,1,cluster_1,EH_sF3_max
672,0.880088873696804,1,cluster_2,EH_sF3_max
673,0.8773542984105281,1,cluster_3,EH_sF3_max
674,0.9233635276021193,1,cluster_4,EH_sF3_max
675,0.9694069389847889,1,cluster_0,IH_sF3_max
676,0.9546060502478209,1,cluster_1,IH_sF3_max
677,0.9707058622457699,1,cluster_2,IH_sF3_max
678,0.953170398222526,1,cluster_3,IH_sF3_max
679,1.0,1,cluster_4,IH_sF3_max
680,0.9240471714236883,1,cluster_0,IY_sF3_max
681,0.8784823107161169,1,cluster_1,IY_sF3_max
682,0.9251751837292771,1,cluster_2,IY_sF3_max
683,0.9389164245428132,1,cluster_3,IY_sF3_max
684,0.9092121004956417,1,cluster_4,IY_sF3_max
685,0.8041018629294138,1,cluster_0,UH_sF3_max
686,0.743018287472227,1,cluster_1,UH_sF3_max
687,0.8037258588275509,1,cluster_2,UH_sF3_max
688,0.8468637839685523,1,cluster_3,UH_sF3_max
689,0.8780721244231755,1,cluster_4,UH_sF3_max
690,0.8641257904631687,1,cluster_0,UW_sF3_max
691,0.7571355323876261,1,cluster_1,UW_sF3_max
692,0.9095197402153478,1,cluster_2,UW_sF3_max
693,0.8617672192787558,1,cluster_3,UW_sF3_max
694,0.9244231755255512,1,cluster_4,UW_sF3_max
695,0.8190736626217741,1,cluster_0,AA_sF4_mean
696,0.7586053666039994,1,cluster_1,AA_sF4_mean
697,0.8345240129892326,1,cluster_2,AA_sF4_mean
698,0.9231584344556486,1,cluster_3,AA_sF4_mean
699,0.8935566569817125,1,cluster_4,AA_sF4_mean
700,0.834626559562468,1,cluster_0,AE_sF4_mean
701,0.8340796445052128,1,cluster_1,AE_sF4_mean
702,0.9099299265082892,1,cluster_2,AE_sF4_mean
703,0.9234660741753546,1,cluster_3,AE_sF4_mean
704,0.9397026149376175,1,cluster_4,AE_sF4_mean
705,0.9704324047171423,1,cluster_0,AH_sF4_mean
706,0.8944453939497522,1,cluster_1,AH_sF4_mean
707,0.9847547427790121,1,cluster_2,AH_sF4_mean
708,0.9381644163390873,1,cluster_3,AH_sF4_mean
709,0.9545035036745856,1,cluster_4,AH_sF4_mean
710,0.8180823790804991,1,cluster_0,AO_sF4_mean
711,0.7435310203384037,1,cluster_1,AO_sF4_mean
712,0.8490172620064946,1,cluster_2,AO_sF4_mean
713,0.8780721244231755,1,cluster_3,AO_sF4_mean
714,0.9083575457186805,1,cluster_4,AO_sF4_mean
715,0.8185267475645189,1,cluster_0,AX_sF4_mean
716,0.7587079131772346,1,cluster_1,AX_sF4_mean
717,0.8484019825670825,1,cluster_2,AX_sF4_mean
718,0.8769099299265083,1,cluster_3,AX_sF4_mean
719,0.8782088531874893,1,cluster_4,AX_sF4_mean
720,0.8943428473765168,1,cluster_0,EH_sF4_mean
721,0.771936421124594,1,cluster_1,EH_sF4_mean
722,0.880088873696804,1,cluster_2,EH_sF4_mean
723,0.8773542984105281,1,cluster_3,EH_sF4_mean
724,0.9233635276021193,1,cluster_4,EH_sF4_mean
725,0.9694069389847889,1,cluster_0,IH_sF4_mean
726,0.9546060502478209,1,cluster_1,IH_sF4_mean
727,0.9707058622457699,1,cluster_2,IH_sF4_mean
728,0.953170398222526,1,cluster_3,IH_sF4_mean
729,1.0,1,cluster_4,IH_sF4_mean
730,0.9240471714236883,1,cluster_0,IY_sF4_mean
731,0.8784823107161169,1,cluster_1,IY_sF4_mean
732,0.9251751837292771,1,cluster_2,IY_sF4_mean
733,0.9389164245428132,1,cluster_3,IY_sF4_mean
734,0.9092121004956417,1,cluster_4,IY_sF4_mean
735,0.8041018629294138,1,cluster_0,UH_sF4_mean
736,0.743018287472227,1,cluster_1,UH_sF4_mean
737,0.8037258588275509,1,cluster_2,UH_sF4_mean
738,0.8468637839685523,1,cluster_3,UH_sF4_mean
739,0.8780721244231755,1,cluster_4,UH_sF4_mean
740,0.8641257904631687,1,cluster_0,UW_sF4_mean
741,0.7571355323876261,1,cluster_1,UW_sF4_mean
742,0.9095197402153478,1,cluster_2,UW_sF4_mean
743,0.8617672192787558,1,cluster_3,UW_sF4_mean
744,0.9244231755255512,1,cluster_4,UW_sF4_mean
745,0.8190736626217741,1,cluster_0,AA_sF4_min
746,0.7586053666039994,1,cluster_1,AA_sF4_min
747,0.8345240129892326,1,cluster_2,AA_sF4_min
748,0.9231584344556486,1,cluster_3,AA_sF4_min
749,0.8935566569817125,1,cluster_4,AA_sF4_min
750,0.834626559562468,1,cluster_0,AE_sF4_min
751,0.8340796445052128,1,cluster_1,AE_sF4_min
752,0.9099299265082892,1,cluster_2,AE_sF4_min
753,0.9234660741753546,1,cluster_3,AE_sF4_min
754,0.9397026149376175,1,cluster_4,AE_sF4_min
755,0.9704324047171423,1,cluster_0,AH_sF4_min
756,0.8944453939497522,1,cluster_1,AH_sF4_min
757,0.9847547427790121,1,cluster_2,AH_sF4_min
758,0.9381644163390873,1,cluster_3,AH_sF4_min
759,0.9545035036745856,1,cluster_4,AH_sF4_min
760,0.8180823790804991,1,cluster_0,AO_sF4_min
761,0.7435310203384037,1,cluster_1,AO_sF4_min
762,0.8490172620064946,1,cluster_2,AO_sF4_min
763,0.8780721244231755,1,cluster_3,AO_sF4_min
764,0.9083575457186805,1,cluster_4,AO_sF4_min
765,0.8185267475645189,1,cluster_0,AX_sF4_min
766,0.7587079131772346,1,cluster_1,AX_sF4_min
767,0.8484019825670825,1,cluster_2,AX_sF4_min
768,0.8769099299265083,1,cluster_3,AX_sF4_min
769,0.8782088531874893,1,cluster_4,AX_sF4_min
770,0.8943428473765168,1,cluster_0,EH_sF4_min
771,0.771936421124594,1,cluster_1,EH_sF4_min
772,0.880088873696804,1,cluster_2,EH_sF4_min
773,0.8773542984105281,1,cluster_3,EH_sF4_min
774,0.9233635276021193,1,cluster_4,EH_sF4_min
775,0.9694069389847889,1,cluster_0,IH_sF4_min
776,0.9546060502478209,1,cluster_1,IH_sF4_min
777,0.9707058622457699,1,cluster_2,IH_sF4_min
778,0.953170398222526,1,cluster_3,IH_sF4_min
779,1.0,1,cluster_4,IH_sF4_min
780,0.9240471714236883,1,cluster_0,IY_sF4_min
781,0.8784823107161169,1,cluster_1,IY_sF4_min
782,0.9251751837292771,1,cluster_2,IY_sF4_min
783,0.9389164245428132,1,cluster_3,IY_sF4_min
784,0.9092121004956417,1,cluster_4,IY_sF4_min
785,0.8041018629294138,1,cluster_0,UH_sF4_min
786,0.743018287472227,1,cluster_1,UH_sF4_min
787,0.8037258588275509,1,cluster_2,UH_sF4_min
788,0.8468637839685523,1,cluster_3,UH_sF4_min
789,0.8780721244231755,1,cluster_4,UH_sF4_min
790,0.8641257904631687,1,cluster_0,UW_sF4_min
791,0.7571355323876261,1,cluster_1,UW_sF4_min
792,0.9095197402153478,1,cluster_2,UW_sF4_min
793,0.8617672192787558,1,cluster_3,UW_sF4_min
794,0.9244231755255512,1,cluster_4,UW_sF4_min
795,0.8190736626217741,1,cluster_0,AA_sF4_max
796,0.7586053666039994,1,cluster_1,AA_sF4_max
797,0.8345240129892326,1,cluster_2,AA_sF4_max
798,0.9231584344556486,1,cluster_3,AA_sF4_max
799,0.8935566569817125,1,cluster_4,AA_sF4_max
800,0.834626559562468,1,cluster_0,AE_sF4_max
801,0.8340796445052128,1,cluster_1,AE_sF4_max
802,0.9099299265082892,1,cluster_2,AE_sF4_max
803,0.9234660741753546,1,cluster_3,AE_sF4_max
804,0.9397026149376175,1,cluster_4,AE_sF4_max
805,0.9704324047171423,1,cluster_0,AH_sF4_max
806,0.8944453939497522,1,cluster_1,AH_sF4_max
807,0.9847547427790121,1,cluster_2,AH_sF4_max
808,0.9381644163390873,1,cluster_3,AH_sF4_max
809,0.9545035036745856,1,cluster_4,AH_sF4_max
810,0.8180823790804991,1,cluster_0,AO_sF4_max
811,0.7435310203384037,1,cluster_1,AO_sF4_max
812,0.8490172620064946,1,cluster_2,AO_sF4_max
813,0.8780721244231755,1,cluster_3,AO_sF4_max
814,0.9083575457186805,1,cluster_4,AO_sF4_max
815,0.8185267475645189,1,cluster_0,AX_sF4_max
816,0.7587079131772346,1,cluster_1,AX_sF4_max
817,0.8484019825670825,1,cluster_2,AX_sF4_max
818,0.8769099299265083,1,cluster_3,AX_sF4_max
819,0.8782088531874893,1,cluster_4,AX_sF4_max
820,0.8943428473765168,1,cluster_0,EH_sF4_max
821,0.771936421124594,1,cluster_1,EH_sF4_max
822,0.880088873696804,1,cluster_2,EH_sF4_max
823,0.8773542984105281,1,cluster_3,EH_sF4_max
824,0.9233635276021193,1,cluster_4,EH_sF4_max
825,0.9694069389847889,1,cluster_0,IH_sF4_max
826,0.9546060502478209,1,cluster_1,IH_sF4_max
827,0.9707058622457699,1,cluster_2,IH_sF4_max
828,0.953170398222526,1,cluster_3,IH_sF4_max
829,1.0,1,cluster_4,IH_sF4_max
830,0.9240471714236883,1,cluster_0,IY_sF4_max
831,0.8784823107161169,1,cluster_1,IY_sF4_max
832,0.9251751837292771,1,cluster_2,IY_sF4_max
833,0.9389164245428132,1,cluster_3,IY_sF4_max
834,0.9092121004956417,1,cluster_4,IY_sF4_max
835,0.8041018629294138,1,cluster_0,UH_sF4_max
836,0.743018287472227,1,cluster_1,UH_sF4_max
837,0.8037258588275509,1,cluster_2,UH_sF4_max
838,0.8468637839685523,1,cluster_3,UH_sF4_max
839,0.8780721244231755,1,cluster_4,UH_sF4_max
840,0.8641257904631687,1,cluster_0,UW_sF4_max
841,0.7571355323876261,1,cluster_1,UW_sF4_max
842,0.9095197402153478,1,cluster_2,UW_sF4_max
843,0.8617672192787558,1,cluster_3,UW_sF4_max
844,0.9244231755255512,1,cluster_4,UW_sF4_max
845,0.818834387284225,1,cluster_0,AW_sF1_mean_first
846,0.727226115193984,1,cluster_1,AW_sF1_mean_first
847,0.8189369338574602,1,cluster_2,AW_sF1_mean_first
848,0.8622115877627756,1,cluster_3,AW_sF1_mean_first
849,0.8931122884976928,1,cluster_4,AW_sF1_mean_first
850,0.818834387284225,1,cluster_0,AW_sF1_min_first
851,0.727226115193984,1,cluster_1,AW_sF1_min_first
852,0.8189369338574602,1,cluster_2,AW_sF1_min_first
853,0.8622115877627756,1,cluster_3,AW_sF1_min_first
854,0.8931122884976928,1,cluster_4,AW_sF1_min_first
855,0.818834387284225,1,cluster_0,AW_sF1_max_first
856,0.727226115193984,1,cluster_1,AW_sF1_max_first
857,0.8189369338574602,1,cluster_2,AW_sF1_max_first
858,0.8622115877627756,1,cluster_3,AW_sF1_max_first
859,0.8931122884976928,1,cluster_4,AW_sF1_max_first
860,0.818834387284225,1,cluster_0,AW_sF1_mean_third
861,0.727226115193984,1,cluster_1,AW_sF1_mean_third
862,0.8189369338574602,1,cluster_2,AW_sF1_mean_third
863,0.8622115877627756,1,cluster_3,AW_sF1_mean_third
864,0.8931122884976928,1,cluster_4,AW_sF1_mean_third
865,0.818834387284225,1,cluster_0,AW_sF1_min_third
866,0.727226115193984,1,cluster_1,AW_sF1_min_third
867,0.8189369338574602,1,cluster_2,AW_sF1_min_third
868,0.8622115877627756,1,cluster_3,AW_sF1_min_third
869,0.8931122884976928,1,cluster_4,AW_sF1_min_third
870,0.818834387284225,1,cluster_0,AW_sF1_max_third
871,0.727226115193984,1,cluster_1,AW_sF1_max_third
872,0.8189369338574602,1,cluster_2,AW_sF1_max_third
873,0.8622115877627756,1,cluster_3,AW_sF1_max_third
874,0.8931122884976928,1,cluster_4,AW_sF1_max_third
875,0.818834387284225,1,cluster_0,AW_sF2_mean_first
876,0.727226115193984,1,cluster_1,AW_sF2_mean_first
877,0.8189369338574602,1,cluster_2,AW_sF2_mean_first
878,0.8622115877627756,1,cluster_3,AW_sF2_mean_first
879,0.8931122884976928,1,cluster_4,AW_sF2_mean_first
880,0.818834387284225,1,cluster_0,AW_sF2_min_first
881,0.727226115193984,1,cluster_1,AW_sF2_min_first
882,0.8189369338574602,1,cluster_2,AW_sF2_min_first
883,0.8622115877627756,1,cluster_3,AW_sF2_min_first
884,0.8931122884976928,1,cluster_4,AW_sF2_min_first
885,0.818834387284225,1,cluster_0,AW_sF2_max_first
886,0.727226115193984,1,cluster_1,AW_sF2_max_first
887,0.8189369338574602,1,cluster_2,AW_sF2_max_first
888,0.8622115877627756,1,cluster_3,AW_sF2_max_first
889,0.8931122884976928,1,cluster_4,AW_sF2_max_first
890,0.818834387284225,1,cluster_0,AW_sF2_mean_third
891,0.727226115193984,1,cluster_1,AW_sF2_mean_third
892,0.8189369338574602,1,cluster_2,AW_sF2_mean_third
893,0.8622115877627756,1,cluster_3,AW_sF2_mean_third
894,0.8931122884976928,1,cluster_4,AW_sF2_mean_third
895,0.818834387284225,1,cluster_0,AW_sF2_min_third
896,0.727226115193984,1,cluster_1,AW_sF2_min_third
897,0.8189369338574602,1,cluster_2,AW_sF2_min_third
898,0.8622115877627756,1,cluster_3,AW_sF2_min_third
899,0.8931122884976928,1,cluster_4,AW_sF2_min_third
900,0.818834387284225,1,cluster_0,AW_sF2_max_third
901,0.727226115193984,1,cluster_1,AW_sF2_max_third
902,0.8189369338574602,1,cluster_2,AW_sF2_max_third
903,0.8622115877627756,1,cluster_3,AW_sF2_max_third
904,0.8931122884976928,1,cluster_4,AW_sF2_max_third
905,0.818834387284225,1,cluster_0,AW_sF3_mean_first
906,0.727226115193984,1,cluster_1,AW_sF3_mean_first
907,0.8189369338574602,1,cluster_2,AW_sF3_mean_first
908,0.8622115877627756,1,cluster_3,AW_sF3_mean_first
909,0.8931122884976928,1,cluster_4,AW_sF3_mean_first
910,0.818834387284225,1,cluster_0,AW_sF3_min_first
911,0.727226115193984,1,cluster_1,AW_sF3_min_first
912,0.8189369338574602,1,cluster_2,AW_sF3_min_first
913,0.8622115877627756,1,cluster_3,AW_sF3_min_first
914,0.8931122884976928,1,cluster_4,AW_sF3_min_first
915,0.818834387284225,1,cluster_0,AW_sF3_max_first
916,0.727226115193984,1,cluster_1,AW_sF3_max_first
917,0.8189369338574602,1,cluster_2,AW_sF3_max_first
918,0.8622115877627756,1,cluster_3,AW_sF3_max_first
919,0.8931122884976928,1,cluster_4,AW_sF3_max_first
920,0.818834387284225,1,cluster_0,AW_sF3_mean_third
921,0.727226115193984,1,cluster_1,AW_sF3_mean_third
922,0.8189369338574602,1,cluster_2,AW_sF3_mean_third
923,0.8622115877627756,1,cluster_3,AW_sF3_mean_third
924,0.8931122884976928,1,cluster_4,AW_sF3_mean_third
925,0.818834387284225,1,cluster_0,AW_sF3_min_third
926,0.727226115193984,1,cluster_1,AW_sF3_min_third
927,0.8189369338574602,1,cluster_2,AW_sF3_min_third
928,0.8622115877627756,1,cluster_3,AW_sF3_min_third
929,0.8931122884976928,1,cluster_4,AW_sF3_min_third
930,0.818834387284225,1,cluster_0,AW_sF3_max_third
931,0.727226115193984,1,cluster_1,AW_sF3_max_third
932,0.8189369338574602,1,cluster_2,AW_sF3_max_third
933,0.8622115877627756,1,cluster_3,AW_sF3_max_third
934,0.8931122884976928,1,cluster_4,AW_sF3_max_third
935,0.818834387284225,1,cluster_0,AW_sF4_mean_first
936,0.727226115193984,1,cluster_1,AW_sF4_mean_first
937,0.8189369338574602,1,cluster_2,AW_sF4_mean_first
938,0.8622115877627756,1,cluster_3,AW_sF4_mean_first
939,0.8931122884976928,1,cluster_4,AW_sF4_mean_first
940,0.818834387284225,1,cluster_0,AW_sF4_min_first
941,0.727226115193984,1,cluster_1,AW_sF4_min_first
942,0.8189369338574602,1,cluster_2,AW_sF4_min_first
943,0.8622115877627756,1,cluster_3,AW_sF4_min_first
944,0.8931122884976928,1,cluster_4,AW_sF4_min_first
945,0.818834387284225,1,cluster_0,AW_sF4_max_first
946,0.727226115193984,1,cluster_1,AW_sF4_max_first
947,0.8189369338574602,1,cluster_2,AW_sF4_max_first
948,0.8622115877627756,1,cluster_3,AW_sF4_max_first
949,0.8931122884976928,1,cluster_4,AW_sF4_max_first
950,0.818834387284225,1,cluster_0,AW_sF4_mean_third
951,0.727226115193984,1,cluster_1,AW_sF4_mean_third
952,0.8189369338574602,1,cluster_2,AW_sF4_mean_third
953,0.8622115877627756,1,cluster_3,AW_sF4_mean_third
954,0.8931122884976928,1,cluster_4,AW_sF4_mean_third
955,0.818834387284225,1,cluster_0,AW_sF4_min_third
956,0.727226115193984,1,cluster_1,AW_sF4_min_third
957,0.8189369338574602,1,cluster_2,AW_sF4_min_third
958,0.8622115877627756,1,cluster_3,AW_sF4_min_third
959,0.8931122884976928,1,cluster_4,AW_sF4_min_third
960,0.818834387284225,1,cluster_0,AW_sF4_max_third
961,0.727226115193984,1,cluster_1,AW_sF4_max_third
962,0.8189369338574602,1,cluster_2,AW_sF4_max_third
963,0.8622115877627756,1,cluster_3,AW_sF4_max_third
964,0.8931122884976928,1,cluster_4,AW_sF4_max_third
965,0.9397026149376175,1,cluster_0,AY_sF1_mean_first
966,0.8649461630490515,1,cluster_1,AY_sF1_mean_first
967,0.9240471714236883,1,cluster_2,AY_sF1_mean_first
968,0.9382669629123227,1,cluster_3,AY_sF1_mean_first
969,0.9395658861733037,1,cluster_4,AY_sF1_mean_first
970,0.9397026149376175,1,cluster_0,AY_sF1_min_first
971,0.8649461630490515,1,cluster_1,AY_sF1_min_first
972,0.9240471714236883,1,cluster_2,AY_sF1_min_first
973,0.9382669629123227,1,cluster_3,AY_sF1_min_first
974,0.9395658861733037,1,cluster_4,AY_sF1_min_first
975,0.9397026149376175,1,cluster_0,AY_sF1_max_first
976,0.8649461630490515,1,cluster_1,AY_sF1_max_first
977,0.9240471714236883,1,cluster_2,AY_sF1_max_first
978,0.9382669629123227,1,cluster_3,AY_sF1_max_first
979,0.9395658861733037,1,cluster_4,AY_sF1_max_first
980,0.9397026149376175,1,cluster_0,AY_sF1_mean_third
981,0.8649461630490515,1,cluster_1,AY_sF1_mean_third
982,0.9240471714236883,1,cluster_2,AY_sF1_mean_third
983,0.9382669629123227,1,cluster_3,AY_sF1_mean_third
